transaction_id,date_id,transaction_datetime,account_id,customer_id,branch_id,product_id,transaction_type,transaction_channel,transaction_amount,currency,running_balance,is_flagged_fraud
TXN00017665,20240629,2024-06-29 17:10:00,ACC000623,CUST00055,BR0017,PRD010,Interest Credit,ATM,16973.12,INR,494844.96,False
TXN00017666,20220830,2022-08-30 21:44:00,ACC001385,CUST00524,BR0003,PRD003,Transfer,ATM,35691.97,INR,488514.31,False
TXN00017667,20231203,2023-12-03 16:47:00,ACC000899,CUST00163,BR0009,PRD002,Transfer,Online,87692.98,INR,151497.43,False
TXN00017668,20240620,2024-06-20 15:03:00,ACC000366,CUST00103,BR0011,PRD002,Deposit,ATM,66642.04,INR,301349.42,False
TXN00017669,20240111,2024-01-11 05:05:00,ACC001431,CUST00900,BR0003,PRD001,Transfer,Branch,64988.31,INR,307390.3,False
TXN00017670,20220307,2022-03-07 00:19:00,ACC000126,CUST00238,BR0020,PRD007,Interest Credit,Mobile App,83802.96,INR,333427.13,False
TXN00017671,20240829,2024-08-29 13:35:00,ACC001158,CUST00698,BR0015,PRD008,Refund,Online,38170.35,INR,46800.85,False
TXN00017672,20230113,2023-01-13 10:00:00,ACC001214,CUST00005,BR0016,PRD007,Interest Credit,Online,8683.17,INR,455030.98,False
TXN00017673,20230123,2023-01-23 22:56:00,ACC001456,CUST00136,BR0015,PRD006,Fee,Mobile App,-10915.6,INR,194204.63,False
TXN00017674,20240220,2024-02-20 20:12:00,ACC000477,CUST00499,BR0012,PRD004,Transfer,Mobile App,30962.84,INR,479395.26,False
TXN00017675,20220728,2022-07-28 01:20:00,ACC001233,CUST00255,BR0009,PRD004,Refund,ATM,8178.53,INR,231165.48,False
TXN00017676,20251209,2025-12-09 16:38:00,ACC001276,CUST00230,BR0005,PRD009,Refund,Mobile App,46559.54,INR,250671.29,False
TXN00017677,20220116,2022-01-16 23:09:00,ACC000155,CUST00268,BR0002,PRD004,Payment,Mobile App,-18321.3,INR,316632.44,False
TXN00017678,20250813,2025-08-13 13:19:00,ACC000254,CUST00087,BR0010,PRD004,Transfer,POS,59038.05,INR,230650.65,False
TXN00017679,20240912,2024-09-12 07:40:00,ACC001483,CUST00745,BR0011,PRD002,Payment,Online,-22268.02,INR,377104.63,False
TXN00017680,20250528,2025-05-28 17:49:00,ACC001397,CUST00476,BR0005,PRD004,Withdrawal,Branch,-26104.38,INR,62186.44,False
TXN00017681,20230102,2023-01-02 03:35:00,ACC000510,CUST00790,BR0018,PRD010,Transfer,Branch,69764.16,INR,189626.38,False
TXN00017682,20240219,2024-02-19 22:41:00,ACC000540,CUST00726,BR0022,PRD004,Interest Credit,ATM,82829.07,INR,16726.84,False
TXN00017683,20250606,2025-06-06 16:14:00,ACC001177,CUST00884,BR0016,PRD005,Fee,ATM,-22856.29,INR,379884.87,False
TXN00017684,20230316,2023-03-16 05:24:00,ACC000820,CUST00899,BR0017,PRD007,Deposit,Online,69801.85,INR,53028.67,False
TXN00017685,20231121,2023-11-21 06:08:00,ACC000735,CUST00925,BR0009,PRD009,Interest Credit,Branch,31526.04,INR,89694.59,False
TXN00017686,20241125,2024-11-25 11:25:00,ACC001379,CUST00686,BR0018,PRD009,Withdrawal,Online,-13022.87,INR,258283.53,False
TXN00017687,20240426,2024-04-26 13:47:00,ACC000901,CUST00319,BR0014,PRD009,Withdrawal,Mobile App,-12392.86,INR,70557.83,False
TXN00017688,20230226,2023-02-26 05:58:00,ACC000725,CUST00888,BR0020,PRD010,Interest Credit,POS,15398.96,INR,306946.05,False
TXN00017689,20250427,2025-04-27 17:45:00,ACC000092,CUST00025,BR0025,PRD005,Deposit,Online,80498.26,INR,482604.73,False
TXN00017690,20250416,2025-04-16 06:49:00,ACC001463,CUST00107,BR0001,PRD006,Fee,POS,-27614.47,INR,199186.87,False
TXN00017691,20230831,2023-08-31 12:11:00,ACC001240,CUST00106,BR0009,PRD007,Withdrawal,ATM,-34559.38,INR,115419.2,False
TXN00017692,20250831,2025-08-31 19:34:00,ACC001174,CUST00469,BR0009,PRD003,Transfer,POS,5143.91,INR,472036.44,False
TXN00017693,20220120,2022-01-20 12:50:00,ACC000270,CUST00927,BR0013,PRD010,Withdrawal,POS,-16022.84,INR,5763.16,False
TXN00017694,20231107,2023-11-07 14:40:00,ACC000179,CUST00169,BR0025,PRD004,Fee,POS,-10381.09,INR,147780.66,False
TXN00017695,20230117,2023-01-17 20:44:00,ACC000881,CUST00662,BR0019,PRD006,Withdrawal,Online,-47182.69,INR,281611.32,False
TXN00017696,20230901,2023-09-01 04:15:00,ACC000456,CUST00984,BR0015,PRD003,Transfer,ATM,83815.63,INR,467839.36,False
TXN00017697,20220523,2022-05-23 04:24:00,ACC001458,CUST00744,BR0023,PRD006,Deposit,ATM,47031.29,INR,300681.51,False
TXN00017698,20220303,2022-03-03 21:51:00,ACC000710,CUST00424,BR0013,PRD002,Interest Credit,ATM,53582.14,INR,247312.37,False
TXN00017699,20250619,2025-06-19 07:03:00,ACC000644,CUST00586,BR0025,PRD003,Refund,Mobile App,28991.12,INR,481381.58,False
TXN00017700,20220826,2022-08-26 05:36:00,ACC001489,CUST00500,BR0023,PRD002,Refund,Online,29176.82,INR,224266.88,False
TXN00017701,20250228,2025-02-28 08:04:00,ACC001250,CUST00972,BR0012,PRD006,Deposit,ATM,13552.51,INR,357484.95,False
TXN00017702,20250220,2025-02-20 03:56:00,ACC000569,CUST00903,BR0011,PRD009,Refund,Online,13636.57,INR,403723.72,False
TXN00017703,20240715,2024-07-15 00:02:00,ACC000050,CUST00977,BR0013,PRD003,Transfer,Online,23402.76,INR,53463.22,False
TXN00017704,20221208,2022-12-08 04:00:00,ACC001198,CUST00163,BR0008,PRD003,Withdrawal,Branch,-31394.65,INR,385859.19,False
TXN00017705,20251213,2025-12-13 14:54:00,ACC001421,CUST00680,BR0013,PRD009,Withdrawal,Mobile App,-31514.25,INR,250347.89,False
TXN00017706,20230331,2023-03-31 23:23:00,ACC000606,CUST00920,BR0018,PRD008,Fee,ATM,-30728.31,INR,271280.25,False
TXN00017707,20250506,2025-05-06 01:46:00,ACC000381,CUST00867,BR0015,PRD004,Interest Credit,ATM,90313.53,INR,385376.47,False
TXN00017708,20221009,2022-10-09 01:19:00,ACC000037,CUST00080,BR0006,PRD006,Refund,POS,30346.45,INR,77402.19,False
TXN00017709,20240604,2024-06-04 02:31:00,ACC001339,CUST00737,BR0003,PRD002,Payment,Mobile App,-39848.82,INR,430539.49,False
TXN00017710,20241021,2024-10-21 11:39:00,ACC001221,CUST00015,BR0016,PRD006,Deposit,Mobile App,76859.18,INR,176179.56,False
TXN00017711,20231224,2023-12-24 07:40:00,ACC001086,CUST00352,BR0003,PRD003,Withdrawal,Mobile App,-36651.13,INR,294925.56,False
TXN00017712,20250917,2025-09-17 15:58:00,ACC001277,CUST00745,BR0006,PRD002,Interest Credit,Online,21456.73,INR,54349.55,False
TXN00017713,20250520,2025-05-20 17:01:00,ACC001143,CUST00482,BR0017,PRD002,Withdrawal,Mobile App,-42982.23,INR,73252.29,False
TXN00017714,20220328,2022-03-28 03:39:00,ACC000562,CUST00751,BR0021,PRD001,Payment,Online,-21171.54,INR,63488.87,False
TXN00017715,20231027,2023-10-27 03:33:00,ACC000459,CUST00722,BR0014,PRD009,Withdrawal,ATM,-17680.79,INR,220873.77,False
TXN00017716,20240511,2024-05-11 20:24:00,ACC001268,CUST00169,BR0024,PRD006,Deposit,ATM,25731.56,INR,247325.17,False
TXN00017717,20220302,2022-03-02 06:46:00,ACC000239,CUST00125,BR0013,PRD009,Interest Credit,ATM,85902.73,INR,497044.38,False
TXN00017718,20240307,2024-03-07 00:28:00,ACC000081,CUST00201,BR0007,PRD009,Interest Credit,Branch,25249.3,INR,272267.21,False
TXN00017719,20220405,2022-04-05 02:21:00,ACC001045,CUST00268,BR0009,PRD010,Payment,POS,-42005.29,INR,304762.89,False
TXN00017720,20240225,2024-02-25 06:11:00,ACC000937,CUST00032,BR0017,PRD009,Deposit,POS,42600.65,INR,85354.51,False
TXN00017721,20250316,2025-03-16 00:54:00,ACC000992,CUST00821,BR0022,PRD008,Deposit,Online,98816.32,INR,93171.64,False
TXN00017722,20250623,2025-06-23 15:46:00,ACC000830,CUST00177,BR0002,PRD008,Deposit,ATM,4096.75,INR,209112.44,False
TXN00017723,20240818,2024-08-18 06:09:00,ACC000539,CUST00842,BR0006,PRD004,Deposit,Mobile App,21204.06,INR,237166.93,False
TXN00017724,20221024,2022-10-24 12:25:00,ACC001409,CUST00321,BR0025,PRD008,Interest Credit,ATM,92696.05,INR,493386.32,False
TXN00017725,20250220,2025-02-20 15:43:00,ACC001499,CUST00013,BR0003,PRD004,Deposit,Online,26311.35,INR,143828.63,False
TXN00017726,20231125,2023-11-25 22:05:00,ACC001269,CUST00971,BR0015,PRD009,Refund,Online,57611.22,INR,324372.36,False
TXN00017727,20230203,2023-02-03 23:42:00,ACC000841,CUST00911,BR0001,PRD001,Interest Credit,ATM,23375.09,INR,211804.09,False
TXN00017728,20240803,2024-08-03 18:55:00,ACC000429,CUST00340,BR0018,PRD001,Deposit,Online,86025.32,INR,493427.09,False
TXN00017729,20250608,2025-06-08 23:11:00,ACC001273,CUST00414,BR0010,PRD001,Payment,Branch,-29926.76,INR,478330.2,False
TXN00017730,20230618,2023-06-18 12:48:00,ACC000584,CUST00167,BR0006,PRD003,Deposit,Online,94114.57,INR,302630.02,False
TXN00017731,20230206,2023-02-06 01:40:00,ACC000669,CUST00865,BR0019,PRD009,Fee,Mobile App,-25424.22,INR,285002.4,False
TXN00017732,20220510,2022-05-10 01:50:00,ACC001154,CUST00200,BR0015,PRD001,Transfer,Mobile App,52960.2,INR,6186.96,False
TXN00017733,20221019,2022-10-19 20:12:00,ACC001315,CUST00486,BR0009,PRD007,Fee,Branch,-40781.68,INR,185830.44,False
TXN00017734,20221003,2022-10-03 23:29:00,ACC000449,CUST00146,BR0018,PRD001,Deposit,POS,74068.62,INR,115130.16,False
TXN00017735,20240630,2024-06-30 13:57:00,ACC000823,CUST00393,BR0005,PRD002,Interest Credit,POS,57656.06,INR,380709.14,False
TXN00017736,20251031,2025-10-31 02:38:00,ACC001488,CUST00943,BR0015,PRD008,Deposit,Mobile App,12460.96,INR,329206.62,False
TXN00017737,20240714,2024-07-14 15:03:00,ACC001494,CUST00048,BR0005,PRD010,Fee,Mobile App,-27415.39,INR,80435.47,False
TXN00017738,20220224,2022-02-24 07:34:00,ACC000023,CUST00936,BR0022,PRD001,Payment,Mobile App,-39589.47,INR,469511.84,False
TXN00017739,20240109,2024-01-09 09:01:00,ACC000988,CUST00136,BR0023,PRD010,Withdrawal,Online,-21186.54,INR,237269.32,False
TXN00017740,20241115,2024-11-15 03:32:00,ACC000115,CUST00430,BR0004,PRD002,Payment,Branch,-14886.28,INR,347630.66,False
TXN00017741,20240204,2024-02-04 15:42:00,ACC000482,CUST00992,BR0010,PRD007,Refund,Online,17261.23,INR,333093.54,False
TXN00017742,20250505,2025-05-05 02:20:00,ACC001307,CUST00707,BR0014,PRD005,Payment,Mobile App,-31949.3,INR,478366.03,False
TXN00017743,20231004,2023-10-04 22:00:00,ACC000319,CUST00430,BR0014,PRD002,Payment,Mobile App,-48884.2,INR,376946.55,False
TXN00017744,20250620,2025-06-20 10:08:00,ACC000620,CUST00912,BR0024,PRD009,Interest Credit,Branch,59407.75,INR,200858.26,False
TXN00017745,20231225,2023-12-25 18:10:00,ACC000092,CUST00025,BR0025,PRD005,Deposit,ATM,86708.71,INR,245271.95,False
TXN00017746,20250428,2025-04-28 15:47:00,ACC000551,CUST00710,BR0003,PRD007,Refund,Mobile App,21565.85,INR,314614.33,False
TXN00017747,20240312,2024-03-12 21:29:00,ACC001415,CUST00777,BR0018,PRD001,Deposit,Online,62568.37,INR,466015.66,False
TXN00017748,20240108,2024-01-08 21:48:00,ACC000968,CUST00220,BR0017,PRD003,Interest Credit,ATM,74006.72,INR,198203.67,False
TXN00017749,20240128,2024-01-28 02:20:00,ACC000767,CUST00643,BR0021,PRD005,Payment,POS,-34088.08,INR,81837.68,False
TXN00017750,20230721,2023-07-21 18:56:00,ACC000687,CUST00379,BR0007,PRD001,Withdrawal,Branch,-49396.36,INR,385266.41,False
TXN00017751,20250723,2025-07-23 16:17:00,ACC000078,CUST00506,BR0010,PRD001,Deposit,POS,82158.71,INR,340443.81,False
TXN00017752,20251203,2025-12-03 08:07:00,ACC001397,CUST00476,BR0005,PRD004,Interest Credit,Online,14583.16,INR,407998.29,False
TXN00017753,20221206,2022-12-06 01:21:00,ACC000668,CUST00485,BR0019,PRD004,Transfer,Online,94026.15,INR,210803.77,False
TXN00017754,20220602,2022-06-02 11:38:00,ACC001285,CUST00127,BR0003,PRD001,Fee,ATM,-26201.43,INR,49667.13,False
TXN00017755,20251122,2025-11-22 08:07:00,ACC001304,CUST00857,BR0019,PRD008,Withdrawal,POS,-46423.26,INR,390296.04,False
TXN00017756,20240930,2024-09-30 03:04:00,ACC000571,CUST00360,BR0015,PRD007,Withdrawal,Branch,-34094.38,INR,49374.61,False
TXN00017757,20230303,2023-03-03 16:01:00,ACC000786,CUST00533,BR0003,PRD006,Interest Credit,POS,51553.1,INR,499334.92,False
TXN00017758,20240929,2024-09-29 15:44:00,ACC001495,CUST00065,BR0002,PRD005,Withdrawal,Online,-42125.85,INR,99371.22,False
TXN00017759,20220723,2022-07-23 15:49:00,ACC000500,CUST00131,BR0010,PRD005,Deposit,ATM,54721.15,INR,137237.21,False
TXN00017760,20250209,2025-02-09 01:26:00,ACC000240,CUST00013,BR0005,PRD009,Transfer,Branch,97986.4,INR,236653.76,False
TXN00017761,20221121,2022-11-21 06:58:00,ACC001154,CUST00200,BR0015,PRD001,Payment,ATM,-44607.5,INR,274490.63,False
TXN00017762,20250705,2025-07-05 05:32:00,ACC001090,CUST00703,BR0011,PRD001,Fee,ATM,-32316.2,INR,34352.46,False
TXN00017763,20240807,2024-08-07 20:25:00,ACC000840,CUST00406,BR0018,PRD006,Deposit,POS,84452.55,INR,370543.83,False
TXN00017764,20240808,2024-08-08 16:15:00,ACC000373,CUST00811,BR0016,PRD001,Fee,Mobile App,-39118.14,INR,283499.31,False
TXN00017765,20251005,2025-10-05 06:45:00,ACC001030,CUST00663,BR0009,PRD010,Interest Credit,Mobile App,96688.7,INR,275925.84,False
TXN00017766,20240727,2024-07-27 06:19:00,ACC000457,CUST00075,BR0021,PRD002,Deposit,ATM,59941.92,INR,482844.75,False
TXN00017767,20240814,2024-08-14 08:50:00,ACC000752,CUST00178,BR0016,PRD002,Deposit,Mobile App,58414.69,INR,28054.06,False
TXN00017768,20240612,2024-06-12 15:24:00,ACC000838,CUST00412,BR0005,PRD003,Withdrawal,Online,-22840.08,INR,350353.86,False
TXN00017769,20230311,2023-03-11 00:09:00,ACC000376,CUST00058,BR0021,PRD005,Transfer,POS,22754.07,INR,482620.31,False
TXN00017770,20251220,2025-12-20 06:32:00,ACC000221,CUST00267,BR0025,PRD008,Transfer,Online,32309.98,INR,178680.77,False
TXN00017771,20250727,2025-07-27 14:49:00,ACC001258,CUST00445,BR0018,PRD005,Fee,ATM,-12486.7,INR,328603.33,False
TXN00017772,20230106,2023-01-06 03:48:00,ACC000442,CUST00332,BR0011,PRD005,Transfer,Mobile App,92799.0,INR,497476.63,False
TXN00017773,20240721,2024-07-21 01:44:00,ACC001446,CUST00707,BR0014,PRD002,Refund,ATM,91465.77,INR,28983.74,False
TXN00017774,20220906,2022-09-06 06:23:00,ACC000010,CUST00048,BR0011,PRD008,Payment,POS,-37613.01,INR,124531.52,False
TXN00017775,20240609,2024-06-09 18:51:00,ACC000513,CUST00034,BR0002,PRD004,Deposit,Online,43545.23,INR,135550.5,False
TXN00017776,20220630,2022-06-30 05:30:00,ACC001466,CUST00605,BR0018,PRD010,Deposit,Online,89293.35,INR,475880.74,False
TXN00017777,20231204,2023-12-04 18:30:00,ACC000034,CUST00328,BR0017,PRD002,Payment,Branch,-34361.3,INR,266611.18,False
TXN00017778,20240925,2024-09-25 16:01:00,ACC000030,CUST00255,BR0002,PRD004,Payment,ATM,-42284.18,INR,406320.83,False
TXN00017779,20220319,2022-03-19 15:12:00,ACC000768,CUST00152,BR0017,PRD005,Interest Credit,ATM,10862.15,INR,171595.53,False
TXN00017780,20240707,2024-07-07 03:55:00,ACC001460,CUST00966,BR0016,PRD010,Fee,POS,-43681.97,INR,7617.69,False
TXN00017781,20240603,2024-06-03 20:30:00,ACC000954,CUST00265,BR0014,PRD006,Interest Credit,Mobile App,38784.01,INR,222525.89,False
TXN00017782,20221202,2022-12-02 11:47:00,ACC000743,CUST00820,BR0004,PRD009,Deposit,Branch,99308.13,INR,322084.88,False
TXN00017783,20220219,2022-02-19 03:43:00,ACC000135,CUST00998,BR0011,PRD001,Payment,Mobile App,-45929.62,INR,84610.09,False
TXN00017784,20220326,2022-03-26 10:12:00,ACC001227,CUST00196,BR0013,PRD008,Transfer,ATM,4518.02,INR,418786.36,False
TXN00017785,20231126,2023-11-26 15:28:00,ACC001073,CUST00303,BR0012,PRD007,Payment,Online,-37679.56,INR,269395.21,False
TXN00017786,20220104,2022-01-04 06:27:00,ACC000830,CUST00177,BR0002,PRD008,Deposit,Online,78916.38,INR,442149.08,False
TXN00017787,20240919,2024-09-19 04:23:00,ACC000770,CUST00610,BR0019,PRD005,Deposit,Branch,40888.69,INR,84134.56,False
TXN00017788,20221113,2022-11-13 13:04:00,ACC000633,CUST00948,BR0018,PRD003,Fee,Branch,-43234.36,INR,294103.2,False
TXN00017789,20250208,2025-02-08 10:49:00,ACC000515,CUST00617,BR0019,PRD004,Payment,Online,-5405.41,INR,261594.44,False
TXN00017790,20250919,2025-09-19 07:43:00,ACC000129,CUST00533,BR0004,PRD002,Deposit,POS,37235.44,INR,170151.97,False
TXN00017791,20240202,2024-02-02 08:46:00,ACC000628,CUST00195,BR0013,PRD001,Payment,ATM,-43871.2,INR,277688.49,False
TXN00017792,20250302,2025-03-02 11:48:00,ACC000002,CUST00759,BR0017,PRD003,Deposit,Branch,37131.3,INR,410311.04,False
TXN00017793,20230904,2023-09-04 13:28:00,ACC000718,CUST00397,BR0008,PRD007,Payment,Online,-35809.65,INR,388589.96,False
TXN00017794,20241001,2024-10-01 18:22:00,ACC001009,CUST00358,BR0017,PRD010,Interest Credit,POS,80741.47,INR,265325.55,False
TXN00017795,20240702,2024-07-02 18:26:00,ACC000494,CUST00180,BR0018,PRD001,Deposit,ATM,99888.33,INR,373518.87,False
TXN00017796,20240309,2024-03-09 05:28:00,ACC001010,CUST00471,BR0001,PRD010,Withdrawal,Branch,-44996.24,INR,253951.48,False
TXN00017797,20220429,2022-04-29 12:00:00,ACC000090,CUST00955,BR0011,PRD006,Transfer,Online,83027.32,INR,347994.99,False
TXN00017798,20221216,2022-12-16 21:06:00,ACC000009,CUST00251,BR0022,PRD007,Payment,POS,-47410.09,INR,51899.78,False
TXN00017799,20240705,2024-07-05 13:54:00,ACC001231,CUST00642,BR0002,PRD008,Withdrawal,ATM,-45100.49,INR,38144.06,False
TXN00017800,20231118,2023-11-18 07:49:00,ACC001109,CUST00100,BR0008,PRD008,Fee,ATM,-19839.17,INR,44141.94,False
TXN00017801,20230626,2023-06-26 22:39:00,ACC000889,CUST00759,BR0023,PRD002,Withdrawal,Branch,-17365.82,INR,461681.6,False
TXN00017802,20241214,2024-12-14 21:23:00,ACC000967,CUST00989,BR0021,PRD008,Withdrawal,POS,-39828.8,INR,90043.16,False
TXN00017803,20221227,2022-12-27 18:26:00,ACC000538,CUST00091,BR0004,PRD007,Withdrawal,POS,-24890.68,INR,306280.95,False
TXN00017804,20231209,2023-12-09 20:37:00,ACC001406,CUST00369,BR0016,PRD002,Refund,ATM,88667.07,INR,78583.29,False
TXN00017805,20231116,2023-11-16 02:08:00,ACC000434,CUST00134,BR0021,PRD006,Refund,Mobile App,89595.38,INR,370319.67,False
TXN00017806,20221126,2022-11-26 04:52:00,ACC000747,CUST00151,BR0011,PRD010,Refund,POS,38240.67,INR,488810.26,False
TXN00017807,20220807,2022-08-07 18:01:00,ACC001256,CUST00537,BR0021,PRD005,Withdrawal,Mobile App,-4131.93,INR,44956.13,False
TXN00017808,20220727,2022-07-27 06:27:00,ACC001485,CUST00914,BR0010,PRD007,Fee,Online,-11974.73,INR,16560.12,False
TXN00017809,20240424,2024-04-24 05:08:00,ACC000837,CUST00711,BR0022,PRD005,Deposit,POS,63791.44,INR,467672.68,False
TXN00017810,20220326,2022-03-26 10:19:00,ACC000914,CUST00897,BR0006,PRD006,Fee,POS,-14280.95,INR,223996.59,False
TXN00017811,20231116,2023-11-16 13:38:00,ACC000821,CUST00421,BR0022,PRD003,Withdrawal,Branch,-30632.47,INR,351936.07,False
TXN00017812,20220902,2022-09-02 09:03:00,ACC000105,CUST00674,BR0008,PRD001,Interest Credit,Online,62074.2,INR,242577.69,False
TXN00017813,20240521,2024-05-21 03:04:00,ACC001398,CUST00052,BR0012,PRD003,Deposit,Mobile App,49080.58,INR,69918.21,False
TXN00017814,20241019,2024-10-19 20:13:00,ACC000980,CUST00886,BR0022,PRD002,Fee,ATM,-47932.69,INR,373345.12,False
TXN00017815,20250920,2025-09-20 07:28:00,ACC001384,CUST00799,BR0008,PRD004,Deposit,POS,11457.56,INR,188006.89,False
TXN00017816,20250520,2025-05-20 10:27:00,ACC000294,CUST00220,BR0023,PRD006,Interest Credit,Branch,17365.64,INR,54890.37,False
TXN00017817,20230819,2023-08-19 10:39:00,ACC000616,CUST00966,BR0009,PRD002,Deposit,Online,37549.75,INR,222822.64,False
TXN00017818,20231116,2023-11-16 22:49:00,ACC000724,CUST00704,BR0016,PRD002,Fee,Mobile App,-33533.01,INR,184438.9,False
TXN00017819,20250421,2025-04-21 14:53:00,ACC000792,CUST00718,BR0006,PRD003,Refund,Mobile App,60929.33,INR,344377.47,False
TXN00017820,20250302,2025-03-02 14:49:00,ACC000144,CUST00404,BR0025,PRD008,Deposit,Online,30073.63,INR,267759.69,False
TXN00017821,20241010,2024-10-10 10:23:00,ACC000405,CUST00578,BR0002,PRD008,Withdrawal,Branch,-24546.6,INR,155763.2,False
TXN00017822,20241010,2024-10-10 13:39:00,ACC001452,CUST00908,BR0004,PRD004,Payment,POS,-28267.75,INR,159505.19,False
TXN00017823,20221216,2022-12-16 00:58:00,ACC001202,CUST00799,BR0008,PRD005,Refund,Branch,28814.28,INR,299160.91,True
TXN00017824,20221009,2022-10-09 14:22:00,ACC000282,CUST00588,BR0011,PRD004,Interest Credit,Branch,9517.58,INR,68011.58,False
TXN00017825,20221020,2022-10-20 23:08:00,ACC000050,CUST00977,BR0013,PRD003,Refund,Online,91501.34,INR,329379.42,False
TXN00017826,20250716,2025-07-16 11:54:00,ACC000566,CUST00906,BR0020,PRD008,Fee,Mobile App,-22527.44,INR,453794.52,False
TXN00017827,20250505,2025-05-05 22:35:00,ACC000109,CUST00745,BR0021,PRD001,Refund,POS,24738.45,INR,444002.17,False
TXN00017828,20240910,2024-09-10 07:57:00,ACC001127,CUST00364,BR0020,PRD001,Interest Credit,POS,29909.11,INR,457293.4,False
TXN00017829,20220120,2022-01-20 14:18:00,ACC000114,CUST00244,BR0023,PRD006,Withdrawal,Branch,-25843.24,INR,120692.98,False
TXN00017830,20240129,2024-01-29 01:37:00,ACC000386,CUST00860,BR0008,PRD009,Interest Credit,POS,88587.3,INR,212470.3,False
TXN00017831,20230209,2023-02-09 06:28:00,ACC001018,CUST00639,BR0018,PRD007,Transfer,Branch,46562.92,INR,479166.71,False
TXN00017832,20250212,2025-02-12 07:06:00,ACC000590,CUST00302,BR0024,PRD003,Deposit,Online,35707.67,INR,143178.09,False
TXN00017833,20231202,2023-12-02 13:18:00,ACC000704,CUST00100,BR0019,PRD006,Interest Credit,Branch,98933.3,INR,92833.14,False
TXN00017834,20240906,2024-09-06 04:36:00,ACC000415,CUST00556,BR0018,PRD004,Transfer,ATM,93224.67,INR,472047.18,False
TXN00017835,20220126,2022-01-26 16:57:00,ACC000867,CUST00890,BR0016,PRD005,Fee,POS,-36315.47,INR,138157.39,False
TXN00017836,20230720,2023-07-20 01:39:00,ACC000626,CUST00211,BR0019,PRD009,Refund,Mobile App,42476.72,INR,114507.18,False
TXN00017837,20230130,2023-01-30 16:09:00,ACC001006,CUST00917,BR0013,PRD010,Refund,Online,33247.19,INR,60687.59,False
TXN00017838,20240927,2024-09-27 03:56:00,ACC000481,CUST00725,BR0022,PRD003,Transfer,Mobile App,77688.11,INR,101300.93,False
TXN00017839,20251105,2025-11-05 06:58:00,ACC000042,CUST00690,BR0008,PRD002,Deposit,Mobile App,54782.04,INR,7671.05,False
TXN00017840,20230607,2023-06-07 07:21:00,ACC001417,CUST00047,BR0007,PRD001,Deposit,Mobile App,37485.83,INR,114468.72,False
TXN00017841,20240511,2024-05-11 16:50:00,ACC001157,CUST00889,BR0017,PRD009,Refund,Mobile App,66424.64,INR,352685.89,False
TXN00017842,20250111,2025-01-11 17:19:00,ACC000905,CUST00139,BR0009,PRD005,Transfer,POS,92023.21,INR,446792.83,False
TXN00017843,20240312,2024-03-12 02:09:00,ACC000854,CUST00346,BR0016,PRD005,Refund,POS,85915.16,INR,238872.07,False
TXN00017844,20230704,2023-07-04 11:20:00,ACC000425,CUST00021,BR0022,PRD004,Withdrawal,POS,-47393.76,INR,273732.33,False
TXN00017845,20220328,2022-03-28 01:47:00,ACC000639,CUST00305,BR0025,PRD005,Fee,ATM,-8448.03,INR,145983.19,False
TXN00017846,20240412,2024-04-12 02:51:00,ACC001040,CUST00284,BR0004,PRD008,Payment,Mobile App,-39947.84,INR,212035.24,False
TXN00017847,20230122,2023-01-22 06:46:00,ACC001254,CUST00533,BR0019,PRD006,Interest Credit,Online,56876.08,INR,52239.0,False
TXN00017848,20240820,2024-08-20 14:43:00,ACC000406,CUST00146,BR0010,PRD001,Deposit,Branch,81695.7,INR,429742.91,False
TXN00017849,20231030,2023-10-30 10:44:00,ACC000678,CUST00272,BR0025,PRD006,Interest Credit,Branch,66839.12,INR,146649.9,False
TXN00017850,20251122,2025-11-22 12:13:00,ACC000322,CUST00906,BR0009,PRD007,Fee,Mobile App,-4935.93,INR,69198.67,False
TXN00017851,20221013,2022-10-13 21:30:00,ACC000024,CUST00732,BR0022,PRD009,Transfer,POS,36311.65,INR,88117.8,False
TXN00017852,20231129,2023-11-29 19:34:00,ACC001153,CUST00911,BR0006,PRD009,Payment,Mobile App,-47192.4,INR,283831.85,False
TXN00017853,20240822,2024-08-22 13:11:00,ACC000472,CUST00972,BR0024,PRD003,Deposit,Branch,84308.12,INR,131422.09,False
TXN00017854,20230104,2023-01-04 18:39:00,ACC000686,CUST00391,BR0022,PRD002,Refund,ATM,49408.94,INR,176956.53,False
TXN00017855,20231017,2023-10-17 10:50:00,ACC000080,CUST00795,BR0018,PRD008,Interest Credit,Branch,24997.83,INR,137744.38,False
TXN00017856,20251216,2025-12-16 11:40:00,ACC001090,CUST00703,BR0011,PRD001,Interest Credit,POS,92487.35,INR,213063.7,False
TXN00017857,20231016,2023-10-16 11:11:00,ACC000441,CUST00890,BR0023,PRD006,Fee,Mobile App,-39623.42,INR,207907.86,False
TXN00017858,20231128,2023-11-28 18:33:00,ACC000181,CUST00478,BR0009,PRD009,Interest Credit,Branch,25942.79,INR,115473.92,False
TXN00017859,20241020,2024-10-20 08:44:00,ACC001143,CUST00482,BR0017,PRD002,Transfer,ATM,28640.65,INR,176010.13,False
TXN00017860,20240703,2024-07-03 20:30:00,ACC000694,CUST00270,BR0002,PRD010,Fee,Branch,-25761.9,INR,65007.78,False
TXN00017861,20221015,2022-10-15 16:05:00,ACC001179,CUST00185,BR0011,PRD001,Fee,ATM,-42447.03,INR,374099.08,False
